images,masks
SN3_roads_train_AOI_2_Vegas_MS_img417.tif,SN3_roads_train_AOI_2_Vegas_mask_img417.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1979.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1979.npy
SN3_roads_train_AOI_2_Vegas_MS_img736.tif,SN3_roads_train_AOI_2_Vegas_mask_img736.npy
SN3_roads_train_AOI_4_Shanghai_MS_img605.tif,SN3_roads_train_AOI_4_Shanghai_mask_img605.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1555.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1555.npy
SN3_roads_train_AOI_2_Vegas_MS_img1417.tif,SN3_roads_train_AOI_2_Vegas_mask_img1417.npy
SN3_roads_train_AOI_2_Vegas_MS_img962.tif,SN3_roads_train_AOI_2_Vegas_mask_img962.npy
SN3_roads_train_AOI_4_Shanghai_MS_img114.tif,SN3_roads_train_AOI_4_Shanghai_mask_img114.npy
SN3_roads_train_AOI_4_Shanghai_MS_img229.tif,SN3_roads_train_AOI_4_Shanghai_mask_img229.npy
SN3_roads_train_AOI_4_Shanghai_MS_img597.tif,SN3_roads_train_AOI_4_Shanghai_mask_img597.npy
SN3_roads_train_AOI_4_Shanghai_MS_img5.tif,SN3_roads_train_AOI_4_Shanghai_mask_img5.npy
SN3_roads_train_AOI_2_Vegas_MS_img1104.tif,SN3_roads_train_AOI_2_Vegas_mask_img1104.npy
SN3_roads_train_AOI_2_Vegas_MS_img701.tif,SN3_roads_train_AOI_2_Vegas_mask_img701.npy
SN3_roads_train_AOI_4_Shanghai_MS_img800.tif,SN3_roads_train_AOI_4_Shanghai_mask_img800.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1690.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1690.npy
SN3_roads_train_AOI_5_Khartoum_MS_img113.tif,SN3_roads_train_AOI_5_Khartoum_mask_img113.npy
SN3_roads_train_AOI_2_Vegas_MS_img1288.tif,SN3_roads_train_AOI_2_Vegas_mask_img1288.npy
SN3_roads_train_AOI_3_Paris_MS_img303.tif,SN3_roads_train_AOI_3_Paris_mask_img303.npy
SN3_roads_train_AOI_2_Vegas_MS_img898.tif,SN3_roads_train_AOI_2_Vegas_mask_img898.npy
SN3_roads_train_AOI_5_Khartoum_MS_img65.tif,SN3_roads_train_AOI_5_Khartoum_mask_img65.npy
SN3_roads_train_AOI_2_Vegas_MS_img665.tif,SN3_roads_train_AOI_2_Vegas_mask_img665.npy
SN3_roads_train_AOI_2_Vegas_MS_img248.tif,SN3_roads_train_AOI_2_Vegas_mask_img248.npy
SN3_roads_train_AOI_3_Paris_MS_img220.tif,SN3_roads_train_AOI_3_Paris_mask_img220.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1259.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1259.npy
SN3_roads_train_AOI_2_Vegas_MS_img199.tif,SN3_roads_train_AOI_2_Vegas_mask_img199.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1603.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1603.npy
SN3_roads_train_AOI_5_Khartoum_MS_img25.tif,SN3_roads_train_AOI_5_Khartoum_mask_img25.npy
SN3_roads_train_AOI_2_Vegas_MS_img1549.tif,SN3_roads_train_AOI_2_Vegas_mask_img1549.npy
SN3_roads_train_AOI_2_Vegas_MS_img1377.tif,SN3_roads_train_AOI_2_Vegas_mask_img1377.npy
SN3_roads_train_AOI_2_Vegas_MS_img1018.tif,SN3_roads_train_AOI_2_Vegas_mask_img1018.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1117.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1117.npy
SN3_roads_train_AOI_2_Vegas_MS_img830.tif,SN3_roads_train_AOI_2_Vegas_mask_img830.npy
SN3_roads_train_AOI_2_Vegas_MS_img47.tif,SN3_roads_train_AOI_2_Vegas_mask_img47.npy
SN3_roads_train_AOI_2_Vegas_MS_img738.tif,SN3_roads_train_AOI_2_Vegas_mask_img738.npy
SN3_roads_train_AOI_4_Shanghai_MS_img536.tif,SN3_roads_train_AOI_4_Shanghai_mask_img536.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1860.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1860.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1862.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1862.npy
SN3_roads_train_AOI_4_Shanghai_MS_img227.tif,SN3_roads_train_AOI_4_Shanghai_mask_img227.npy
SN3_roads_train_AOI_4_Shanghai_MS_img907.tif,SN3_roads_train_AOI_4_Shanghai_mask_img907.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1026.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1026.npy
SN3_roads_train_AOI_4_Shanghai_MS_img781.tif,SN3_roads_train_AOI_4_Shanghai_mask_img781.npy
SN3_roads_train_AOI_2_Vegas_MS_img1300.tif,SN3_roads_train_AOI_2_Vegas_mask_img1300.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1063.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1063.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1727.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1727.npy
SN3_roads_train_AOI_5_Khartoum_MS_img123.tif,SN3_roads_train_AOI_5_Khartoum_mask_img123.npy
SN3_roads_train_AOI_5_Khartoum_MS_img376.tif,SN3_roads_train_AOI_5_Khartoum_mask_img376.npy
SN3_roads_train_AOI_2_Vegas_MS_img398.tif,SN3_roads_train_AOI_2_Vegas_mask_img398.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1907.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1907.npy
SN3_roads_train_AOI_2_Vegas_MS_img478.tif,SN3_roads_train_AOI_2_Vegas_mask_img478.npy
SN3_roads_train_AOI_2_Vegas_MS_img505.tif,SN3_roads_train_AOI_2_Vegas_mask_img505.npy
SN3_roads_train_AOI_5_Khartoum_MS_img222.tif,SN3_roads_train_AOI_5_Khartoum_mask_img222.npy
SN3_roads_train_AOI_2_Vegas_MS_img555.tif,SN3_roads_train_AOI_2_Vegas_mask_img555.npy
SN3_roads_train_AOI_5_Khartoum_MS_img157.tif,SN3_roads_train_AOI_5_Khartoum_mask_img157.npy
SN3_roads_train_AOI_4_Shanghai_MS_img99.tif,SN3_roads_train_AOI_4_Shanghai_mask_img99.npy
SN3_roads_train_AOI_4_Shanghai_MS_img56.tif,SN3_roads_train_AOI_4_Shanghai_mask_img56.npy
SN3_roads_train_AOI_3_Paris_MS_img489.tif,SN3_roads_train_AOI_3_Paris_mask_img489.npy
SN3_roads_train_AOI_3_Paris_MS_img390.tif,SN3_roads_train_AOI_3_Paris_mask_img390.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1403.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1403.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1430.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1430.npy
SN3_roads_train_AOI_2_Vegas_MS_img1609.tif,SN3_roads_train_AOI_2_Vegas_mask_img1609.npy
SN3_roads_train_AOI_2_Vegas_MS_img131.tif,SN3_roads_train_AOI_2_Vegas_mask_img131.npy
SN3_roads_train_AOI_4_Shanghai_MS_img445.tif,SN3_roads_train_AOI_4_Shanghai_mask_img445.npy
SN3_roads_train_AOI_2_Vegas_MS_img1273.tif,SN3_roads_train_AOI_2_Vegas_mask_img1273.npy
SN3_roads_train_AOI_2_Vegas_MS_img925.tif,SN3_roads_train_AOI_2_Vegas_mask_img925.npy
SN3_roads_train_AOI_4_Shanghai_MS_img117.tif,SN3_roads_train_AOI_4_Shanghai_mask_img117.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1920.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1920.npy
SN3_roads_train_AOI_3_Paris_MS_img101.tif,SN3_roads_train_AOI_3_Paris_mask_img101.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1091.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1091.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1602.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1602.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1750.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1750.npy
SN3_roads_train_AOI_3_Paris_MS_img313.tif,SN3_roads_train_AOI_3_Paris_mask_img313.npy
SN3_roads_train_AOI_2_Vegas_MS_img998.tif,SN3_roads_train_AOI_2_Vegas_mask_img998.npy
SN3_roads_train_AOI_2_Vegas_MS_img49.tif,SN3_roads_train_AOI_2_Vegas_mask_img49.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1140.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1140.npy
SN3_roads_train_AOI_4_Shanghai_MS_img159.tif,SN3_roads_train_AOI_4_Shanghai_mask_img159.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1103.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1103.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1888.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1888.npy
SN3_roads_train_AOI_2_Vegas_MS_img1209.tif,SN3_roads_train_AOI_2_Vegas_mask_img1209.npy
SN3_roads_train_AOI_2_Vegas_MS_img1592.tif,SN3_roads_train_AOI_2_Vegas_mask_img1592.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1428.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1428.npy
SN3_roads_train_AOI_3_Paris_MS_img281.tif,SN3_roads_train_AOI_3_Paris_mask_img281.npy
SN3_roads_train_AOI_2_Vegas_MS_img17.tif,SN3_roads_train_AOI_2_Vegas_mask_img17.npy
SN3_roads_train_AOI_4_Shanghai_MS_img269.tif,SN3_roads_train_AOI_4_Shanghai_mask_img269.npy
SN3_roads_train_AOI_2_Vegas_MS_img1211.tif,SN3_roads_train_AOI_2_Vegas_mask_img1211.npy
SN3_roads_train_AOI_5_Khartoum_MS_img164.tif,SN3_roads_train_AOI_5_Khartoum_mask_img164.npy
SN3_roads_train_AOI_4_Shanghai_MS_img855.tif,SN3_roads_train_AOI_4_Shanghai_mask_img855.npy
SN3_roads_train_AOI_2_Vegas_MS_img1591.tif,SN3_roads_train_AOI_2_Vegas_mask_img1591.npy
SN3_roads_train_AOI_2_Vegas_MS_img1055.tif,SN3_roads_train_AOI_2_Vegas_mask_img1055.npy
SN3_roads_train_AOI_2_Vegas_MS_img1506.tif,SN3_roads_train_AOI_2_Vegas_mask_img1506.npy
SN3_roads_train_AOI_5_Khartoum_MS_img8.tif,SN3_roads_train_AOI_5_Khartoum_mask_img8.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1581.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1581.npy
SN3_roads_train_AOI_4_Shanghai_MS_img857.tif,SN3_roads_train_AOI_4_Shanghai_mask_img857.npy
SN3_roads_train_AOI_5_Khartoum_MS_img247.tif,SN3_roads_train_AOI_5_Khartoum_mask_img247.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1894.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1894.npy
SN3_roads_train_AOI_2_Vegas_MS_img362.tif,SN3_roads_train_AOI_2_Vegas_mask_img362.npy
SN3_roads_train_AOI_2_Vegas_MS_img861.tif,SN3_roads_train_AOI_2_Vegas_mask_img861.npy
SN3_roads_train_AOI_3_Paris_MS_img266.tif,SN3_roads_train_AOI_3_Paris_mask_img266.npy
SN3_roads_train_AOI_2_Vegas_MS_img601.tif,SN3_roads_train_AOI_2_Vegas_mask_img601.npy
SN3_roads_train_AOI_5_Khartoum_MS_img49.tif,SN3_roads_train_AOI_5_Khartoum_mask_img49.npy
SN3_roads_train_AOI_4_Shanghai_MS_img807.tif,SN3_roads_train_AOI_4_Shanghai_mask_img807.npy
SN3_roads_train_AOI_5_Khartoum_MS_img21.tif,SN3_roads_train_AOI_5_Khartoum_mask_img21.npy
SN3_roads_train_AOI_2_Vegas_MS_img1062.tif,SN3_roads_train_AOI_2_Vegas_mask_img1062.npy
SN3_roads_train_AOI_2_Vegas_MS_img1420.tif,SN3_roads_train_AOI_2_Vegas_mask_img1420.npy
SN3_roads_train_AOI_2_Vegas_MS_img837.tif,SN3_roads_train_AOI_2_Vegas_mask_img837.npy
SN3_roads_train_AOI_2_Vegas_MS_img448.tif,SN3_roads_train_AOI_2_Vegas_mask_img448.npy
SN3_roads_train_AOI_2_Vegas_MS_img115.tif,SN3_roads_train_AOI_2_Vegas_mask_img115.npy
SN3_roads_train_AOI_4_Shanghai_MS_img635.tif,SN3_roads_train_AOI_4_Shanghai_mask_img635.npy
SN3_roads_train_AOI_5_Khartoum_MS_img213.tif,SN3_roads_train_AOI_5_Khartoum_mask_img213.npy
SN3_roads_train_AOI_3_Paris_MS_img229.tif,SN3_roads_train_AOI_3_Paris_mask_img229.npy
SN3_roads_train_AOI_2_Vegas_MS_img874.tif,SN3_roads_train_AOI_2_Vegas_mask_img874.npy
SN3_roads_train_AOI_2_Vegas_MS_img648.tif,SN3_roads_train_AOI_2_Vegas_mask_img648.npy
SN3_roads_train_AOI_2_Vegas_MS_img767.tif,SN3_roads_train_AOI_2_Vegas_mask_img767.npy
SN3_roads_train_AOI_3_Paris_MS_img299.tif,SN3_roads_train_AOI_3_Paris_mask_img299.npy
SN3_roads_train_AOI_3_Paris_MS_img28.tif,SN3_roads_train_AOI_3_Paris_mask_img28.npy
SN3_roads_train_AOI_2_Vegas_MS_img952.tif,SN3_roads_train_AOI_2_Vegas_mask_img952.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1171.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1171.npy
SN3_roads_train_AOI_2_Vegas_MS_img978.tif,SN3_roads_train_AOI_2_Vegas_mask_img978.npy
SN3_roads_train_AOI_4_Shanghai_MS_img480.tif,SN3_roads_train_AOI_4_Shanghai_mask_img480.npy
SN3_roads_train_AOI_5_Khartoum_MS_img197.tif,SN3_roads_train_AOI_5_Khartoum_mask_img197.npy
SN3_roads_train_AOI_5_Khartoum_MS_img362.tif,SN3_roads_train_AOI_5_Khartoum_mask_img362.npy
SN3_roads_train_AOI_4_Shanghai_MS_img121.tif,SN3_roads_train_AOI_4_Shanghai_mask_img121.npy
SN3_roads_train_AOI_4_Shanghai_MS_img369.tif,SN3_roads_train_AOI_4_Shanghai_mask_img369.npy
SN3_roads_train_AOI_2_Vegas_MS_img48.tif,SN3_roads_train_AOI_2_Vegas_mask_img48.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1312.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1312.npy
SN3_roads_train_AOI_2_Vegas_MS_img1605.tif,SN3_roads_train_AOI_2_Vegas_mask_img1605.npy
SN3_roads_train_AOI_2_Vegas_MS_img728.tif,SN3_roads_train_AOI_2_Vegas_mask_img728.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1855.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1855.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1219.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1219.npy
SN3_roads_train_AOI_2_Vegas_MS_img719.tif,SN3_roads_train_AOI_2_Vegas_mask_img719.npy
SN3_roads_train_AOI_5_Khartoum_MS_img236.tif,SN3_roads_train_AOI_5_Khartoum_mask_img236.npy
SN3_roads_train_AOI_4_Shanghai_MS_img442.tif,SN3_roads_train_AOI_4_Shanghai_mask_img442.npy
SN3_roads_train_AOI_4_Shanghai_MS_img454.tif,SN3_roads_train_AOI_4_Shanghai_mask_img454.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1278.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1278.npy
SN3_roads_train_AOI_2_Vegas_MS_img295.tif,SN3_roads_train_AOI_2_Vegas_mask_img295.npy
SN3_roads_train_AOI_4_Shanghai_MS_img168.tif,SN3_roads_train_AOI_4_Shanghai_mask_img168.npy
SN3_roads_train_AOI_3_Paris_MS_img351.tif,SN3_roads_train_AOI_3_Paris_mask_img351.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1874.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1874.npy
SN3_roads_train_AOI_2_Vegas_MS_img825.tif,SN3_roads_train_AOI_2_Vegas_mask_img825.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1778.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1778.npy
SN3_roads_train_AOI_4_Shanghai_MS_img295.tif,SN3_roads_train_AOI_4_Shanghai_mask_img295.npy
SN3_roads_train_AOI_2_Vegas_MS_img95.tif,SN3_roads_train_AOI_2_Vegas_mask_img95.npy
SN3_roads_train_AOI_4_Shanghai_MS_img730.tif,SN3_roads_train_AOI_4_Shanghai_mask_img730.npy
SN3_roads_train_AOI_4_Shanghai_MS_img677.tif,SN3_roads_train_AOI_4_Shanghai_mask_img677.npy
SN3_roads_train_AOI_5_Khartoum_MS_img240.tif,SN3_roads_train_AOI_5_Khartoum_mask_img240.npy
SN3_roads_train_AOI_2_Vegas_MS_img30.tif,SN3_roads_train_AOI_2_Vegas_mask_img30.npy
SN3_roads_train_AOI_4_Shanghai_MS_img754.tif,SN3_roads_train_AOI_4_Shanghai_mask_img754.npy
SN3_roads_train_AOI_2_Vegas_MS_img1206.tif,SN3_roads_train_AOI_2_Vegas_mask_img1206.npy
SN3_roads_train_AOI_2_Vegas_MS_img1298.tif,SN3_roads_train_AOI_2_Vegas_mask_img1298.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1802.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1802.npy
SN3_roads_train_AOI_5_Khartoum_MS_img374.tif,SN3_roads_train_AOI_5_Khartoum_mask_img374.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1528.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1528.npy
SN3_roads_train_AOI_2_Vegas_MS_img1396.tif,SN3_roads_train_AOI_2_Vegas_mask_img1396.npy
SN3_roads_train_AOI_5_Khartoum_MS_img114.tif,SN3_roads_train_AOI_5_Khartoum_mask_img114.npy
SN3_roads_train_AOI_2_Vegas_MS_img1522.tif,SN3_roads_train_AOI_2_Vegas_mask_img1522.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1599.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1599.npy
SN3_roads_train_AOI_3_Paris_MS_img361.tif,SN3_roads_train_AOI_3_Paris_mask_img361.npy
SN3_roads_train_AOI_3_Paris_MS_img248.tif,SN3_roads_train_AOI_3_Paris_mask_img248.npy
SN3_roads_train_AOI_4_Shanghai_MS_img888.tif,SN3_roads_train_AOI_4_Shanghai_mask_img888.npy
SN3_roads_train_AOI_5_Khartoum_MS_img29.tif,SN3_roads_train_AOI_5_Khartoum_mask_img29.npy
SN3_roads_train_AOI_2_Vegas_MS_img889.tif,SN3_roads_train_AOI_2_Vegas_mask_img889.npy
SN3_roads_train_AOI_2_Vegas_MS_img1580.tif,SN3_roads_train_AOI_2_Vegas_mask_img1580.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1795.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1795.npy
SN3_roads_train_AOI_2_Vegas_MS_img867.tif,SN3_roads_train_AOI_2_Vegas_mask_img867.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1098.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1098.npy
SN3_roads_train_AOI_2_Vegas_MS_img1485.tif,SN3_roads_train_AOI_2_Vegas_mask_img1485.npy
SN3_roads_train_AOI_4_Shanghai_MS_img975.tif,SN3_roads_train_AOI_4_Shanghai_mask_img975.npy
SN3_roads_train_AOI_4_Shanghai_MS_img508.tif,SN3_roads_train_AOI_4_Shanghai_mask_img508.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1113.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1113.npy
SN3_roads_train_AOI_2_Vegas_MS_img842.tif,SN3_roads_train_AOI_2_Vegas_mask_img842.npy
SN3_roads_train_AOI_4_Shanghai_MS_img32.tif,SN3_roads_train_AOI_4_Shanghai_mask_img32.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1613.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1613.npy
SN3_roads_train_AOI_3_Paris_MS_img254.tif,SN3_roads_train_AOI_3_Paris_mask_img254.npy
SN3_roads_train_AOI_2_Vegas_MS_img1498.tif,SN3_roads_train_AOI_2_Vegas_mask_img1498.npy
SN3_roads_train_AOI_2_Vegas_MS_img535.tif,SN3_roads_train_AOI_2_Vegas_mask_img535.npy
SN3_roads_train_AOI_5_Khartoum_MS_img148.tif,SN3_roads_train_AOI_5_Khartoum_mask_img148.npy
SN3_roads_train_AOI_2_Vegas_MS_img363.tif,SN3_roads_train_AOI_2_Vegas_mask_img363.npy
SN3_roads_train_AOI_3_Paris_MS_img274.tif,SN3_roads_train_AOI_3_Paris_mask_img274.npy
SN3_roads_train_AOI_2_Vegas_MS_img308.tif,SN3_roads_train_AOI_2_Vegas_mask_img308.npy
SN3_roads_train_AOI_4_Shanghai_MS_img441.tif,SN3_roads_train_AOI_4_Shanghai_mask_img441.npy
SN3_roads_train_AOI_4_Shanghai_MS_img885.tif,SN3_roads_train_AOI_4_Shanghai_mask_img885.npy
SN3_roads_train_AOI_2_Vegas_MS_img1576.tif,SN3_roads_train_AOI_2_Vegas_mask_img1576.npy
SN3_roads_train_AOI_4_Shanghai_MS_img474.tif,SN3_roads_train_AOI_4_Shanghai_mask_img474.npy
SN3_roads_train_AOI_2_Vegas_MS_img1637.tif,SN3_roads_train_AOI_2_Vegas_mask_img1637.npy
SN3_roads_train_AOI_3_Paris_MS_img393.tif,SN3_roads_train_AOI_3_Paris_mask_img393.npy
SN3_roads_train_AOI_4_Shanghai_MS_img633.tif,SN3_roads_train_AOI_4_Shanghai_mask_img633.npy
SN3_roads_train_AOI_5_Khartoum_MS_img218.tif,SN3_roads_train_AOI_5_Khartoum_mask_img218.npy
SN3_roads_train_AOI_4_Shanghai_MS_img950.tif,SN3_roads_train_AOI_4_Shanghai_mask_img950.npy
SN3_roads_train_AOI_2_Vegas_MS_img450.tif,SN3_roads_train_AOI_2_Vegas_mask_img450.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1000.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1000.npy
SN3_roads_train_AOI_2_Vegas_MS_img524.tif,SN3_roads_train_AOI_2_Vegas_mask_img524.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1244.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1244.npy
SN3_roads_train_AOI_2_Vegas_MS_img1518.tif,SN3_roads_train_AOI_2_Vegas_mask_img1518.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1328.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1328.npy
SN3_roads_train_AOI_2_Vegas_MS_img768.tif,SN3_roads_train_AOI_2_Vegas_mask_img768.npy
SN3_roads_train_AOI_3_Paris_MS_img73.tif,SN3_roads_train_AOI_3_Paris_mask_img73.npy
SN3_roads_train_AOI_4_Shanghai_MS_img482.tif,SN3_roads_train_AOI_4_Shanghai_mask_img482.npy
SN3_roads_train_AOI_5_Khartoum_MS_img446.tif,SN3_roads_train_AOI_5_Khartoum_mask_img446.npy
SN3_roads_train_AOI_5_Khartoum_MS_img40.tif,SN3_roads_train_AOI_5_Khartoum_mask_img40.npy
SN3_roads_train_AOI_4_Shanghai_MS_img696.tif,SN3_roads_train_AOI_4_Shanghai_mask_img696.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1118.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1118.npy
SN3_roads_train_AOI_4_Shanghai_MS_img761.tif,SN3_roads_train_AOI_4_Shanghai_mask_img761.npy
SN3_roads_train_AOI_2_Vegas_MS_img239.tif,SN3_roads_train_AOI_2_Vegas_mask_img239.npy
SN3_roads_train_AOI_2_Vegas_MS_img307.tif,SN3_roads_train_AOI_2_Vegas_mask_img307.npy
SN3_roads_train_AOI_3_Paris_MS_img426.tif,SN3_roads_train_AOI_3_Paris_mask_img426.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1401.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1401.npy
SN3_roads_train_AOI_5_Khartoum_MS_img43.tif,SN3_roads_train_AOI_5_Khartoum_mask_img43.npy
SN3_roads_train_AOI_2_Vegas_MS_img475.tif,SN3_roads_train_AOI_2_Vegas_mask_img475.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1157.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1157.npy
SN3_roads_train_AOI_2_Vegas_MS_img1141.tif,SN3_roads_train_AOI_2_Vegas_mask_img1141.npy
SN3_roads_train_AOI_5_Khartoum_MS_img85.tif,SN3_roads_train_AOI_5_Khartoum_mask_img85.npy
SN3_roads_train_AOI_4_Shanghai_MS_img413.tif,SN3_roads_train_AOI_4_Shanghai_mask_img413.npy
SN3_roads_train_AOI_4_Shanghai_MS_img73.tif,SN3_roads_train_AOI_4_Shanghai_mask_img73.npy
SN3_roads_train_AOI_4_Shanghai_MS_img994.tif,SN3_roads_train_AOI_4_Shanghai_mask_img994.npy
SN3_roads_train_AOI_4_Shanghai_MS_img795.tif,SN3_roads_train_AOI_4_Shanghai_mask_img795.npy
SN3_roads_train_AOI_4_Shanghai_MS_img851.tif,SN3_roads_train_AOI_4_Shanghai_mask_img851.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1692.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1692.npy
SN3_roads_train_AOI_4_Shanghai_MS_img181.tif,SN3_roads_train_AOI_4_Shanghai_mask_img181.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1988.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1988.npy
SN3_roads_train_AOI_2_Vegas_MS_img221.tif,SN3_roads_train_AOI_2_Vegas_mask_img221.npy
SN3_roads_train_AOI_2_Vegas_MS_img432.tif,SN3_roads_train_AOI_2_Vegas_mask_img432.npy
SN3_roads_train_AOI_4_Shanghai_MS_img370.tif,SN3_roads_train_AOI_4_Shanghai_mask_img370.npy
SN3_roads_train_AOI_4_Shanghai_MS_img29.tif,SN3_roads_train_AOI_4_Shanghai_mask_img29.npy
SN3_roads_train_AOI_4_Shanghai_MS_img684.tif,SN3_roads_train_AOI_4_Shanghai_mask_img684.npy
SN3_roads_train_AOI_2_Vegas_MS_img763.tif,SN3_roads_train_AOI_2_Vegas_mask_img763.npy
SN3_roads_train_AOI_3_Paris_MS_img16.tif,SN3_roads_train_AOI_3_Paris_mask_img16.npy
SN3_roads_train_AOI_2_Vegas_MS_img595.tif,SN3_roads_train_AOI_2_Vegas_mask_img595.npy
SN3_roads_train_AOI_5_Khartoum_MS_img94.tif,SN3_roads_train_AOI_5_Khartoum_mask_img94.npy
SN3_roads_train_AOI_2_Vegas_MS_img737.tif,SN3_roads_train_AOI_2_Vegas_mask_img737.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1188.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1188.npy
SN3_roads_train_AOI_4_Shanghai_MS_img524.tif,SN3_roads_train_AOI_4_Shanghai_mask_img524.npy
SN3_roads_train_AOI_2_Vegas_MS_img558.tif,SN3_roads_train_AOI_2_Vegas_mask_img558.npy
SN3_roads_train_AOI_2_Vegas_MS_img1401.tif,SN3_roads_train_AOI_2_Vegas_mask_img1401.npy
SN3_roads_train_AOI_2_Vegas_MS_img1304.tif,SN3_roads_train_AOI_2_Vegas_mask_img1304.npy
SN3_roads_train_AOI_3_Paris_MS_img295.tif,SN3_roads_train_AOI_3_Paris_mask_img295.npy
